X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
7500,30000,2,2,1,30,3,2,2,-2,-2,-2,30583,29901,0,0,0,0,389,0,0,0,0,0,0
7501,500000,2,1,2,30,1,-1,2,-1,-1,-1,17144,2447,1221,1157,1133,2107,3678,6,1162,1133,1010,5,0
7502,60000,2,1,2,32,1,2,-1,-1,-1,-1,31634,5720,18026,0,279,-101,0,18026,0,279,0,56839,0
7503,20000,2,2,1,29,-1,-1,-1,-1,0,0,1473,390,390,870,480,780,390,390,870,0,300,1500,0
7504,30000,2,2,2,23,2,2,2,0,0,2,21034,27321,26589,27050,29446,28825,7000,0,1200,3000,0,2000,1
7505,120000,1,2,1,60,2,2,2,2,2,2,27497,27960,28996,29321,29803,30511,1200,1800,1100,1100,1350,1500,1
7506,80000,2,2,1,37,1,2,0,0,0,0,79900,64815,52806,57028,59456,55623,21,1819,5000,4000,4000,1894,1
7507,360000,2,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
7508,150000,1,2,1,36,-1,-1,-1,0,0,-1,6750,15227,17610,19467,3173,1534,15227,17610,10055,0,1534,0,0
7509,10000,2,3,2,51,0,0,0,0,0,0,53095,54562,5428,7928,6091,0,2134,1000,2500,122,0,0,0
7510,230000,2,3,1,30,0,-1,0,0,0,0,134272,238601,135099,133431,53103,49586,107000,3826,5000,5000,2000,3000,0
7511,380000,2,3,2,31,-1,-1,-1,-1,-1,-1,3859,9194,15157,11147,12483,13680,9240,15233,11202,12493,13748,18061,0
7512,350000,2,1,2,48,-2,-2,-2,-2,-2,-2,0,7900,7620,790,0,0,7900,0,790,0,0,1948,0
7513,130000,2,2,2,23,0,0,0,0,0,0,113900,109062,105252,103969,104254,99525,5000,6000,10000,10000,5000,9000,0
7514,490000,2,1,2,29,-2,-1,-1,0,0,0,4301,16230,28800,27870,27540,27630,16388,28800,0,0,6136,3080,0
7515,150000,2,2,2,28,0,-1,0,-1,-1,-2,12272,4447,5228,1623,0,0,4447,1000,1623,0,0,0,0
7516,340000,2,2,2,38,-2,-2,-2,-2,-2,-2,0,780,0,0,0,0,780,0,0,0,0,0,1
7517,80000,2,1,2,52,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
7518,230000,2,1,2,36,-2,-2,-2,-2,-2,-2,0,0,0,1279,0,2794,0,0,1279,0,2794,0,0
7519,160000,1,2,2,37,0,0,0,0,0,0,119165,118392,117553,113256,112678,111924,6008,6011,3606,3803,4003,3311,0
7520,300000,2,2,1,33,-1,-1,-1,-1,-2,-1,1326,0,256,0,0,126,0,256,0,0,126,0,0
7521,400000,2,2,1,24,0,0,0,0,0,0,176294,190256,89128,39276,23440,59922,44776,1502,2026,1015,52100,5101,0
7522,80000,2,2,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,0
7523,320000,1,2,1,45,-1,-1,-1,-1,-1,-1,1471,5184,4144,6290,977,-23,5318,4160,6296,977,23,0,0
7524,310000,1,1,2,36,-2,-2,-2,-2,-2,-1,17611,24122,26242,21026,18121,7842,10000,4000,0,0,7842,24003,0
7525,270000,2,2,1,32,-2,-2,-1,0,0,-2,3979,511,10069,9214,199,0,511,10069,186,199,0,0,0
7526,280000,2,3,1,53,0,0,2,0,0,0,4405,7322,7043,8932,9654,10774,3000,0,2000,1000,2000,2000,0
7527,330000,1,1,2,31,0,0,-1,-1,0,0,163406,137664,3381,40635,40490,38431,7558,5000,42054,3000,2000,1100,0
7528,50000,1,2,2,49,0,0,0,2,2,2,7282,8307,9709,9404,10254,9940,1300,1700,0,1000,0,200,0
7529,240000,2,1,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
7530,180000,2,3,2,27,-1,-1,-1,-1,-1,-1,3898,0,715,4079,0,213,0,715,6942,0,213,0,0
7531,270000,1,1,2,28,4,4,3,2,2,2,237881,232799,227597,230751,235931,240595,0,0,8400,9000,8700,9000,1
7532,70000,1,1,2,36,2,2,2,2,2,2,50016,48941,51809,50675,54839,53803,0,4000,0,5000,0,4000,1
7533,290000,1,1,2,27,0,0,0,0,0,0,246284,218441,176099,170282,166869,173273,10000,8000,6500,7000,10000,10000,0
7534,350000,2,1,2,41,-2,-2,-2,-2,-2,-2,0,3813,1298,500,2398,0,3813,1298,500,2398,0,1902,0
7535,210000,1,2,1,54,2,-1,-1,-1,-1,-1,471,176,195,485,210,3483,176,195,485,0,4466,417,0
7536,110000,1,2,2,47,2,2,2,2,2,2,53016,56532,57502,58460,59876,58761,5000,2500,2500,2500,0,5000,1
7537,300000,1,2,1,32,-1,-1,-1,-1,-1,-2,2884,1706,2960,579,0,0,1706,2964,579,0,0,2937,1
7538,140000,2,2,2,38,0,0,0,0,0,2,141453,132415,130305,79775,74462,74954,8000,3100,3000,5417,0,500,0
