X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
23250,270000,2,2,1,37,-1,-1,-2,-1,-1,-1,304,-22,-348,326,326,304,0,0,1000,326,304,0,0
23251,60000,2,2,1,40,0,0,0,0,0,0,58127,59345,58196,47007,32834,29116,2800,2200,1500,1200,1100,1200,0
23252,50000,2,2,1,45,0,0,0,0,0,0,15240,16252,17678,18658,18784,18779,1574,2000,1290,806,824,697,0
23253,290000,2,1,1,33,2,0,0,2,2,2,88176,21956,24815,24120,25218,24855,1354,3213,0,1616,0,724,1
23254,180000,2,2,2,39,-1,-1,-1,-1,-1,-1,671,671,671,671,671,671,671,671,671,671,671,671,1
23255,360000,2,1,1,43,-1,0,0,0,0,-2,17412,18455,19245,18370,0,0,1328,1637,5000,0,0,0,0
23256,260000,2,3,2,40,0,-1,-1,-2,-2,-2,260,3000,0,0,0,0,3000,0,0,0,0,0,0
23257,200000,2,2,2,46,-2,-2,-2,-2,-2,-2,430,430,430,5241,430,59415,430,430,5241,439,59415,1999,0
23258,290000,2,2,2,38,-2,-2,-2,-1,0,0,0,130,0,24756,25147,25685,130,0,24756,899,942,927,0
23259,50000,2,2,1,36,1,3,3,2,0,0,17292,18705,18125,17530,18251,19965,2000,0,0,1000,2002,0,0
23260,10000,2,2,1,37,-1,-1,-1,-1,-1,0,5050,3704,6222,974,8834,6010,5011,6222,984,8834,0,6481,0
23261,180000,2,1,1,39,2,-1,-1,-1,-1,-1,1343,437,2297,4428,985,4028,438,2308,4446,987,4040,600,1
23262,150000,2,2,2,39,0,0,2,2,0,0,22724,21019,19890,19271,19037,20448,3221,1602,0,1000,1709,0,0
23263,250000,2,1,2,44,-1,-1,-2,-2,-1,-1,891,-33,-33,-33,267,144,0,0,0,300,144,0,0
23264,130000,2,2,2,37,2,2,2,2,0,0,82640,85505,87587,85428,86251,88094,5000,4200,0,3000,3100,3100,1
23265,540000,2,1,2,37,0,0,-1,-1,-1,0,4696,6579,1464,-2800,13916,12517,2033,1485,16,20016,2016,2019,0
23266,320000,2,1,1,42,0,0,0,0,0,0,212883,197352,201913,103278,62891,64948,9000,9000,6000,3000,3000,3000,0
23267,440000,2,2,1,39,0,0,0,0,0,0,58639,66698,43399,44534,25341,20000,30000,2000,24534,5000,20000,20839,0
23268,80000,2,2,2,40,0,0,0,0,0,0,79390,79835,81229,82456,82854,80868,3200,4300,3340,3500,2999,3300,0
23269,120000,2,2,1,36,1,-2,-1,-1,-2,-2,0,0,1100,0,0,0,0,1100,0,0,0,0,1
23270,230000,2,2,1,35,0,0,0,0,0,-2,68755,35137,34305,22752,5123,0,1607,4305,1000,5123,0,2810,0
23271,60000,2,3,2,37,0,0,0,0,0,0,53867,54971,57284,58562,29121,27003,2000,3200,3300,1000,1100,1000,0
23272,290000,2,4,1,49,-1,-1,-2,-2,-2,-1,3950,0,0,1085,445,145,0,0,1085,447,145,247,0
23273,130000,2,2,1,49,1,-2,-1,-1,-2,-1,0,-390,390,0,-390,390,0,1560,0,0,1170,1170,0
23274,180000,2,2,2,46,-2,-2,-2,-2,-2,-2,1905,2453,6997,3064,2158,9331,2453,6997,3064,2158,9331,0,0
23275,140000,2,3,1,42,0,0,0,0,0,0,138391,135476,135956,137143,137195,136300,6300,6500,6265,5000,5006,5000,1
23276,500000,2,1,2,44,0,0,0,0,0,0,120452,190135,212134,201014,222520,208271,100000,50000,10012,50000,10000,10000,0
23277,300000,2,2,1,42,0,0,0,0,0,0,168796,165430,147077,127270,129397,132142,7010,6000,5006,5000,5000,6000,0
23278,210000,2,2,1,42,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
23279,150000,2,2,1,49,-1,-1,-1,-1,-1,-1,575,25622,4992,1578,1216,4475,25622,4992,1578,1216,4475,15964,0
23280,360000,2,2,1,37,-2,-2,-2,-2,-2,-2,10072,7728,2344,9536,9043,0,7728,2344,9536,9043,0,2909,0
23281,250000,2,2,1,36,0,0,0,0,0,0,107476,87000,48162,48803,41207,34792,5143,10025,10074,10049,10076,10012,0
23282,30000,2,3,2,44,0,0,3,2,2,2,21007,27506,26784,28123,27994,27029,7200,0,2100,1000,0,3000,0
23283,200000,2,1,1,42,-1,-1,2,-1,-1,-1,796,770,770,5259,1329,3609,770,0,5269,1329,2280,0,0
23284,130000,2,2,1,35,0,0,0,0,0,0,128649,100902,127102,65517,66925,68344,5500,7328,5000,2500,2500,3000,0
23285,290000,2,3,1,49,0,0,-2,-1,0,-1,52894,0,0,44777,26201,2780,21560,0,44777,0,5560,6420,0
23286,100000,2,3,1,35,-1,0,0,0,0,0,50327,51326,52403,53410,54030,55157,1835,1902,1878,1446,1500,30000,0
23287,40000,2,3,1,43,-1,-1,-1,2,0,0,780,177,1583,1020,630,240,177,1583,0,0,0,1080,0
23288,130000,2,3,1,39,0,0,2,0,0,0,91982,99328,96898,97990,100160,102190,8900,0,3600,3800,3800,5000,1
23289,160000,2,3,1,34,-2,-2,-2,-2,-2,-2,717,594,1217,697,650,691,597,1223,700,653,691,17,0
23290,150000,2,1,2,35,-2,-2,-2,-2,-2,-2,0,26660,858,0,3600,0,26660,858,0,3600,0,458,0
