X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
21750,60000,2,2,2,24,0,0,0,0,0,0,52676,41956,29626,29804,28045,28629,1778,1794,1772,1200,1186,1513,0
21751,110000,2,2,2,24,0,0,-1,-1,-1,-1,6071,0,3308,2527,1076,1164,0,3308,2527,1079,1167,1974,0
21752,80000,2,2,2,22,1,2,2,-2,-2,-2,7369,7000,0,0,0,0,0,0,0,0,0,0,0
21753,50000,2,1,2,24,0,0,0,0,0,0,40246,41679,41688,32806,18609,19793,2128,3000,6000,1000,1500,705,0
21754,80000,2,2,2,24,0,0,0,0,0,0,75125,77353,78321,73731,39643,39457,3503,5001,2092,1218,1445,878,0
21755,150000,2,1,2,24,-2,-2,-2,-2,-2,-2,4244,9830,7588,13896,528,0,9830,7588,13907,528,0,6093,0
21756,50000,2,1,2,24,1,2,2,0,0,2,50789,52158,51051,50959,51121,49344,2500,0,2100,3500,0,2000,0
21757,270000,2,2,1,25,0,0,0,0,0,0,184560,178592,170225,156719,151716,153519,6061,6081,5072,5009,5254,4069,0
21758,180000,2,1,2,23,0,0,0,0,0,0,6825,4094,4268,5423,6423,7404,2015,3000,3000,1000,1814,3000,0
21759,80000,2,1,2,24,-2,-2,-2,-2,-2,-2,0,698,4949,967,5762,0,698,4949,967,5775,0,0,0
21760,50000,2,2,2,24,0,0,0,0,0,0,48393,49405,50934,7728,8390,48679,1814,2343,1137,799,41933,1943,1
21761,210000,2,2,2,24,-1,-1,-1,-1,-1,-2,1077,7882,816,300,0,0,7960,816,300,0,0,0,1
21762,90000,2,2,2,24,0,0,0,0,0,2,12750,15359,16404,17424,18925,18483,3155,1600,1600,2100,0,1500,0
21763,130000,2,1,2,24,0,-1,-1,2,0,0,9920,5500,670,670,670,670,5555,670,0,0,0,0,0
21764,60000,2,2,2,24,-2,-2,-2,-2,-2,-2,5648,12270,0,0,479,27485,12270,0,0,479,27485,0,0
21765,320000,2,1,2,24,0,0,0,0,0,0,64232,67516,70774,70089,71994,57805,4000,4002,3000,15000,5000,5000,0
21766,130000,2,1,2,25,1,-1,-1,-1,-1,-1,0,2178,604,700,0,1440,2178,604,700,0,1440,412,0
21767,180000,2,2,2,25,0,0,0,0,0,0,109030,177633,139415,136942,114632,117808,78266,5203,30023,10024,10000,4458,0
21768,100000,2,3,2,25,0,0,0,0,0,0,97997,97018,94247,62919,10492,4809,4000,4046,4752,4000,4500,3000,0
21769,80000,2,2,2,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
21770,90000,2,4,2,25,-1,-1,-1,-1,-2,-2,1407,4989,998,0,0,0,5000,998,0,0,0,0,1
21771,310000,2,1,2,25,0,0,0,0,0,0,140483,141796,145125,148388,152132,155887,4000,4500,4500,5000,5000,5000,0
21772,360000,2,2,2,25,2,2,-2,-2,-2,-2,1614,-40,-40,-40,-40,1153,40,0,0,0,1193,17,0
21773,180000,2,1,2,26,0,0,0,0,0,0,60258,51699,48469,49553,49772,50829,2130,2200,2200,2000,2000,2100,0
21774,40000,2,1,2,24,-2,-2,-2,-2,-2,-2,5247,7196,6597,5552,4081,3232,7196,6597,5552,4081,3232,8390,0
21775,20000,2,1,2,24,2,-1,2,0,0,0,1015,19214,15703,9914,8200,11876,19214,0,1000,0,5000,5400,1
